id,question,gold,n_entities,n_entities_present,all_entities_present,substring_covered,context_chars
7d638c340bd911eba7f7acde48001122,What is the place of birth of Richard Socarides's father?,"Brockton, Massachusetts",4,4,True,True,37111
5d3230dc0bde11eba7f7acde48001122,Where was the husband of Ting-Xing Ye born?,"Toronto, Ontario",4,2,False,False,36781
d7004d5c0bdb11eba7f7acde48001122,Where did the director of film Reverse (Film) study?,National Film School in Łódź,3,3,True,True,38799
178a2b9408d611ebbd98ac1f6bf848b6,Was Shahanuddin Choudhury or Domenico Distilo born first?,Shahanuddin Choudhury,4,2,False,True,37977
8c7fffe40bda11eba7f7acde48001122,Where was the father of Belgutei born?,Khamag Mongol,3,3,True,True,35933
43a34d720bde11eba7f7acde48001122,Where was the father of Tony Bettenhausen Jr. born?,Tinley Park,3,3,True,True,38894
308416280bb011ebab90acde48001122,"Who is Geoffrey Iii, Count Of Perche's paternal grandfather?","Rotrou III, Count of Perche",3,3,True,True,39604
e7f8e98808a311ebbd7cac1f6bf848b6,"Which film whose director is younger, Kalippava or A Couch In New York?",A Couch In New York,6,5,False,True,36460
c3bddf240baf11ebab90acde48001122,Who is Li Zhong's paternal grandmother?,Empress Zhangsun,3,3,True,True,38690
cea1f56e0bdd11eba7f7acde48001122,What nationality is Huo Yi's father?,Eastern Han Dynasty,3,3,True,True,37307
6c0db92c08e211ebbda4ac1f6bf848b6,"Which film whose director is younger, My Baby'S Daddy or A Tale Of Winter?",My Baby'S Daddy,6,5,False,True,38428
990a177a08a311ebbd7bac1f6bf848b6,"Who was born first, Patrik Lácha or Brad Booth?",Brad Booth,4,4,True,True,38099
027278700bdc11eba7f7acde48001122,Where was the place of death of the director of film A Rare Bird?,Le Plessis-Bouchard,3,3,True,True,40241
1cf6b11808a111ebbd78ac1f6bf848b6,"Which film has the director born earlier, The Planet Of Junior Brown or A Yank In The R.A.F.?",A Yank In The R.A.F.,7,5,False,True,42003
433bcf3d08b711ebbd88ac1f6bf848b6,"Which film has the director died first, Showdown At Boot Hill or The Walls Of Hell?",Showdown At Boot Hill,6,4,False,True,40425
364458b20baf11ebab90acde48001122,Who is Prince Hermann Friedrich Of Leiningen's paternal grandmother?,Grand Duchess Maria Kirillovna of Russia,3,3,True,True,38814
83bf3b5a0bd911eba7f7acde48001122,When did Lothair Ii's mother die?,20 March 851,3,3,True,True,39827
e8df7a2e095c11ebbdaeac1f6bf848b6,"Did the movies Laserblast and The Life Of Juanita Castro, originate from the same country?",yes,3,3,True,False,40197
3d20c7000bb011ebab90acde48001122,"Who is Adelaide Of Burgundy, Duchess Of Brabant's paternal grandfather?","Odo III, Duke of Burgundy",3,2,False,False,41321
4f95a4440bda11eba7f7acde48001122,What is the place of birth of the director of film The Wanted 18?,Kuwait,3,2,False,False,39237
2d8f3ebe0bda11eba7f7acde48001122,Where was the director of film The Private Life Of Cinema born?,"Montreal, Quebec",3,3,True,True,39237
9c34daf20bdc11eba7f7acde48001122,Where did Fedor Frešo's father die?,Piešťany,3,3,True,True,37021
6bde832c0bdb11eba7f7acde48001122,Which award the director of film Sainikudu earned?,Filmfare Awards South,3,3,True,True,40500
1d5abddf088811ebbd6eac1f6bf848b6,"Which film was released first, The First 7Th Night or Aansoo Ban Gaye Phool?",Aansoo Ban Gaye Phool,4,4,True,True,39484
cb17bffe089611ebbd76ac1f6bf848b6,"Which film has the director who was born first, A Monster And A Half or Un Giorno Speciale?",A Monster And A Half,7,7,True,True,38559
0083038e0bde11eba7f7acde48001122,Where did Prince Ferdinand Of Bavaria's mother die?,Munich,3,3,True,True,37703
f2d62e4b09b511ebbdb0ac1f6bf848b6,"Are both mountains, Munti Wayi and Coñocranra, located in the same country?",yes,3,3,True,False,37417
08b4d30e08d511ebbd98ac1f6bf848b6,"Which film has the director born first, Killer: Dead Or Alive or Adultery: A User'S Guide?",Adultery: A User'S Guide,6,4,False,True,39342
2705d338093811ebbdaeac1f6bf848b6,"Do the movies Thor The Conqueror and City Of Pain, originate from the same country?",yes,3,2,False,False,42349
63240f22089d11ebbd78ac1f6bf848b6,"Which film has the director who was born later, The First Day Of Freedom or Malabimba – The Malicious Whore?",Malabimba – The Malicious Whore,6,4,False,True,38673
2080c9f00bde11eba7f7acde48001122,Where did the director of film The Eagle'S Eye study?,Amherst,3,3,True,True,43165
6837abca0bb011ebab90acde48001122,"Who is Princess Adrienne, Duchess Of Blekinge's mother?","Princess Madeleine, Duchess of Hälsingland and Gästrikland",3,2,False,False,40146
037da85d08c611ebbd90ac1f6bf848b6,Are Christopher Newton (Criminal) and Frances M. Vega of the same nationality?,yes,4,4,True,False,40041
1cfbe61008d311ebbd96ac1f6bf848b6,"Which film has the director who was born first, O'Shaughnessy'S Boy or Sunday Light?",O'Shaughnessy'S Boy,6,4,False,True,41943
84c99c760bb011ebab90acde48001122,"Who is the maternal grandmother of Louis, Dauphin Of France (Son Of Louis Xv)?",Catherine Opalińska,3,3,True,True,38580
43d8b52c0baf11ebab90acde48001122,Who is Princess Mafalda Of Savoy's maternal grandmother?,Milena Vukotić,3,2,False,False,39942
169c31500bb011ebab90acde48001122,Who is the paternal grandfather of Fakhr Al-Dawla?,Buya,3,3,True,True,36328
66bac6160bdc11eba7f7acde48001122,Where was the director of film God'S Comedy born?,Figueira,3,3,True,True,41226
1a5c63320bdd11eba7f7acde48001122,What is the place of birth of the director of film Guai Ai Vinti?,Rome,3,3,True,True,38324
bbfe9c84087511ebbd67ac1f6bf848b6,"Which film has the director born first, Mutiny (1952 Film) or The Eagle'S Feather?",The Eagle'S Feather,6,4,False,True,40207
e41f805c0bdb11eba7f7acde48001122,When did Bill Patterson (Racing Driver)'s father die?,13 June 1967,3,3,True,True,42089
285016800bda11eba7f7acde48001122,Who is the spouse of the director of film The Unholy Wife?,Maureen O'Sullivan,3,2,False,False,38545
67f75e6008ec11ebbda7ac1f6bf848b6,Was Louise Of Hesse-Kassel or Viktor Šiljeg born first?,Louise Of Hesse-Kassel,4,4,True,True,37839
d6c5f2680bdd11eba7f7acde48001122,What nationality is Beatrice Of Savoy's mother?,France,3,3,True,True,40862
ed80d5e108bd11ebbd8aac1f6bf848b6,"Which film was released first, Garçon Stupide or A Groom From The Other World?",A Groom From The Other World,4,4,True,True,39361
29970e8e0baf11ebab90acde48001122,"Who is John, Count Of Brienne's paternal grandmother?",Elvira of Sicily,4,4,True,True,38688
1f562d40086911ebbd5eac1f6bf848b6,"Which film came out earlier, I Love You Rosa or Pyar Ka Bandhan?",Pyar Ka Bandhan,4,4,True,True,37299
cfa6279a085511ebbd59ac1f6bf848b6,"Which film has the director born later, Jingle All The Way or Pinocchio'S Revenge?",Pinocchio'S Revenge,6,5,False,True,41494
bfec064d089311ebbd75ac1f6bf848b6,"Do both films Rip, Sew And Stitch and Clown Princes have the directors from the same country?",yes,5,5,True,False,38611
1ca3370c0bdc11eba7f7acde48001122,What nationality is the performer of song Gone Fishin' (Song)?,America,3,3,True,True,39686
95cf97b40bdd11eba7f7acde48001122,Where was the wife of Lev Karakhan born?,Petersburg,3,2,False,False,39994
9248ce6c0bdd11eba7f7acde48001122,Where did the director of film White Rabbit (Film) graduate from?,State University of New York at Purchase,3,3,True,True,38670
0e73737408ba11ebbd88ac1f6bf848b6,"Which film has the director born first, Time Out For Rhythm or Night Boat To Dublin?",Night Boat To Dublin,6,5,False,True,41302
9ac2603a0bdd11eba7f7acde48001122,Which country Maria Carolina Zamoyska's mother is from?,Italian,3,3,True,True,38485
0b0f34d6084a11ebbd55ac1f6bf848b6,"Which film whose director is younger, Keep 'Em Rolling or Balipeetam?",Balipeetam,6,5,False,True,38359
fd848f860bdd11eba7f7acde48001122,What nationality is Margaretha Van Mechelen's husband?,Dutch Republic,3,2,False,False,40036
0e161d6c084e11ebbd56ac1f6bf848b6,Do both films All Souls (Film) and Atomised (Film) have the directors from the same country?,yes,6,3,False,False,39562
8f038cdb096011ebbdafac1f6bf848b6,"Which film came out earlier, Aram + Aram = Kinnaram or Thayagam?",Aram + Aram = Kinnaram,4,4,True,True,38963
748446060bdb11eba7f7acde48001122,What nationality is the composer of song Make The World Move?,British,4,3,False,True,40806
6138bd9c095411ebbdaeac1f6bf848b6,"Which one was established first, Shriro or Tj Ryan Foundation?",Shriro,4,4,True,True,42587
dced4bf7089e11ebbd78ac1f6bf848b6,Are Ntnu University Museum and Anno Museum located in the same country?,yes,4,4,True,False,41631
e862a5900bdb11eba7f7acde48001122,What is the place of birth of the performer of song That'S When Your Heartaches Begin?,"Tupelo, Mississippi",3,2,False,False,41279
810be29808b211ebbd85ac1f6bf848b6,"Who lived longer, Guido Lauri or Joris Van Severen?",Guido Lauri,6,6,True,True,40820
0bedb7e80bdc11eba7f7acde48001122,Why did John Middleton Murry's wife die?,tuberculosis,3,3,True,True,39058
d1ca4c640bdd11eba7f7acde48001122,What is the place of birth of Konstantin Irmen-Tschet's wife?,Berlin,3,3,True,True,41696
ddd7f12c086911ebbd5fac1f6bf848b6,Did Marian Hillar and John Henry Caldwell share the same nationality?,yes,4,4,True,False,41232
8b5f752e0bdd11eba7f7acde48001122,Which award the director of film Edelweiss Pirates (Film) received?,Deutscher Filmpreis,3,3,True,True,43278
196d76740bdc11eba7f7acde48001122,What is the date of death of Madhavrao Ii's father?,30 August 1773,4,4,True,True,38296
7620e1b00bde11eba7f7acde48001122,What is the place of birth of Princess Albertina Frederica Of Baden-Durlach's father?,Ueckermünde,3,3,True,True,41032
9fe6a6760baf11ebab90acde48001122,Who is Raghnall Mac Ruaidhrí's paternal grandfather?,Ailéan mac Ruaidhrí,3,3,True,True,37049
f05423560bda11eba7f7acde48001122,Where did Saw Thanda's husband die?,Mrauk U,3,2,False,False,36004
4ec76c9c089111ebbd73ac1f6bf848b6,Do director of film An Ideal Woman and director of film Goodbye Emmanuelle share the same nationality?,yes,5,5,True,False,41007
28470e820bda11eba7f7acde48001122,Who is the father of the performer of song Quiero Estar Contigo?,Enrique Guzmán,3,3,True,True,41325
6b8402c40bdd11eba7f7acde48001122,Who is the child of the director of film An Event?,Sergio Mimica-Gezzan,3,3,True,True,40120
2b02ce0e08e711ebbda5ac1f6bf848b6,Are Izaute and Smagne located in the same country?,yes,3,3,True,False,43426
ee5cf4a008a711ebbd7fac1f6bf848b6,"Which museum was established first, Museum Of Croatian Archaeological Monuments or Bayernhof Music Museum?",Museum Of Croatian Archaeological Monuments,4,4,True,True,42032
4f362ec80bdb11eba7f7acde48001122,Where did the director of film The Alster Case die?,Baltimore,3,3,True,True,38196
32c23401097711ebbdb0ac1f6bf848b6,"Which film was released earlier, Before I Disappear or Pravachakan?",Pravachakan,4,4,True,True,38136
7b0abe460baf11ebab90acde48001122,Who is Eochu Uairches's paternal grandfather?,Énna Derg,3,3,True,True,38002
68f864fe0bde11eba7f7acde48001122,Where was the place of death of the director of film The Picture Of Dorian Gray (1945 Film)?,New York,3,3,True,True,42131
38ecffde0bdb11eba7f7acde48001122,Where was the place of death of the director of film A Hero Of The Big Snows?,Long Island,3,3,True,True,39376
f92dceb2084b11ebbd56ac1f6bf848b6,"Who died first, Earl Valiquette or Jean-Joseph Gaume?",Jean-Joseph Gaume,4,4,True,True,38644
0cbcfc680bde11eba7f7acde48001122,What nationality is the director of film Author! Author! (Film)?,Canadian,3,1,False,True,39413
931a85420bdd11eba7f7acde48001122,Where was the father of Lord Patrick Crichton-Stuart born?,London,3,3,True,True,36555
62ab4e000bb011ebab90acde48001122,Who is the husband of Princess Elene Of Georgia?,Prince Archil of Imereti,3,2,False,False,39243
1ca95b8a084b11ebbd56ac1f6bf848b6,"Who was born earlier, Anthony Scott Burns or Oskar Drobne?",Oskar Drobne,4,4,True,True,38220
94198d580bb011ebab90acde48001122,"Who is William Ii, Count Of Flanders's paternal grandmother?",Mathilde of Bourbon,3,3,True,True,39257
8be3dafe08d511ebbd98ac1f6bf848b6,"Which film whose director was born first, Swamp Women or Tracy Rides?",Tracy Rides,6,4,False,True,39182
9ddd446b089f11ebbd78ac1f6bf848b6,"Which film has the director who was born later, Il Diavolo In Convento or The Big Broadcast Of 1936?",The Big Broadcast Of 1936,6,5,False,True,40244
86d1025008c611ebbd90ac1f6bf848b6,"Are both universities, African Institute For Future Studies and University Of Kisangani, located in the same country?",yes,4,4,True,False,40924
c6243b900bdd11eba7f7acde48001122,Where was the director of film Life Classes born?,St. John's,3,3,True,True,40089
bc48115a094e11ebbdaeac1f6bf848b6,"Which film was released more recently, Mystify: Michael Hutchence or The Man On The Roof?",Mystify: Michael Hutchence,4,4,True,True,39356
0a66db380bb011ebab90acde48001122,"Who is William Ii, Prince Of Nassau-Dillenburg's paternal grandfather?","George Louis, Prince of Nassau-Dillenburg",3,3,True,True,40443
9a7f003a0bdb11eba7f7acde48001122,Who is the father of the director of film Summer Skin (Film)?,Leopoldo Torres Ríos,3,2,False,False,38586
6cbb0ed6089911ebbd77ac1f6bf848b6,"Which film has the director born later, Romance On The Run or The Palace Of Angels?",The Palace Of Angels,6,3,False,True,40258
b6aec5ee0bd911eba7f7acde48001122,"What nationality is Sir Edward Acton, 3Rd Baronet's father?",English,4,4,True,True,38555
064edb0908cd11ebbd93ac1f6bf848b6,"Which film was released more recently, Woman Without A Past or Il Seduttore?",Il Seduttore,4,4,True,True,38106
d323fb0208c011ebbd8aac1f6bf848b6,"Which film whose director is younger, Tall Man Riding or Şalvar Davası?",Şalvar Davası,6,5,False,True,37167
5cbf94880bb011ebab90acde48001122,Who is the mother of Infante Antonio Pascual Of Spain?,Maria Amalia of Saxony,3,3,True,True,43041
480d6482089211ebbd73ac1f6bf848b6,"Which film has the director who was born later, Navy Nurse or The Face In The Fog?",Navy Nurse,6,4,False,True,39486
e7e76caa085611ebbd59ac1f6bf848b6,"Which film whose director was born first, Poola Rangadu or Paganini Horror?",Poola Rangadu,6,5,False,True,39207
d667e18f08d911ebbd9cac1f6bf848b6,"Which film has the director who was born earlier, The Marseille Contract or Strangers Of The Night?",Strangers Of The Night,6,4,False,True,39583
8e07f1f00bda11eba7f7acde48001122,Who is the spouse of the director of film My Three Merry Widows?,Mapy Cortés,3,2,False,False,39670
2cc66d74089011ebbd72ac1f6bf848b6,"Which film has the director born later, Life Hits or It'S In The Air?",Life Hits,6,4,False,True,39528
1767e56608e011ebbda1ac1f6bf848b6,"Which film has the director who died later, Le Foto Proibite Di Una Signora Per Bene or Licenza Premio?",Le Foto Proibite Di Una Signora Per Bene,6,5,False,True,38008
a42b97c80bdc11eba7f7acde48001122,What nationality is the director of film The Mission (1983 Film)?,Iran,3,3,True,True,44116
3f48bc400bb011ebab90acde48001122,"Who is the paternal grandfather of Margaret Of Bavaria, Marchioness Of Mantua?","Ernest, Duke of Bavaria",3,3,True,True,39207
4d3ab509099c11ebbdb0ac1f6bf848b6,Are Gare De La Roche-Sur-Yon and Gare De Namps-Quevauvillers both located in the same country?,yes,3,3,True,False,41724
3aa6289708c511ebbd8eac1f6bf848b6,"Which film has the director who died later, Eyes Of Youth or The Vagabond Prince?",Eyes Of Youth,7,7,True,True,38516
e437dddd089311ebbd75ac1f6bf848b6,"Which film has the director who died first, Robin Hood Of Monterey or Wedding With Erika?",Robin Hood Of Monterey,6,5,False,True,38237
36b8644508af11ebbd83ac1f6bf848b6,"Which film has the director who is older than the other, The Lone Prairie or Buckaroo From Powder River? ",Buckaroo From Powder River,6,5,False,True,41113
64075230086811ebbd5eac1f6bf848b6,"Which film whose director is younger, The Tiger Makes Out or La Vérité Sur Bébé Donge?",The Tiger Makes Out,6,4,False,True,38787
31c340da0bde11eba7f7acde48001122,What is the date of death of Julia Livia's father?,14 September 23,3,3,True,True,40642
858455fe087a11ebbd67ac1f6bf848b6,"Which film has the director who was born later, Caresses or Satiricosissimo?",Caresses,6,5,False,True,40442
2f09d429089e11ebbd78ac1f6bf848b6,"Which film has the director who was born earlier, The Appeal To Conscience or Pretty Persuasion?",The Appeal To Conscience,6,4,False,True,40270
1e640b0408d311ebbd96ac1f6bf848b6,Are Cherry Creek (Colorado) and Jucurucu River both located in the same country?,no,4,4,True,True,41069
7efb04e708a011ebbd78ac1f6bf848b6,"Which film has the director who is older than the other, Goopy Gyne Bagha Byne or Halloween Kills? ",Goopy Gyne Bagha Byne,6,4,False,True,42165
c6d93b11087411ebbd67ac1f6bf848b6,"Which film has the director who died earlier, How Dark The Nights Are On The Black Sea or La Carapate?",La Carapate,6,3,False,False,37852
75668b40094111ebbdaeac1f6bf848b6,"Which film came out earlier, A Jester'S Tale or Ang Kwento Ni Mabuti?",A Jester'S Tale,4,4,True,True,38170
adf633ba08b911ebbd88ac1f6bf848b6,"Who lived longer, Theodore Mcmillian or Hillel Slovak?",Theodore Mcmillian,6,5,False,True,39422
5f5897fe0baf11ebab90acde48001122,"Who is Philippe, Duke Of Anjou's maternal grandfather?",Stanisław Leszczyński,3,2,False,False,37746
78ba517c0bd911eba7f7acde48001122,What nationality is Arabia (Daughter Of Justin Ii)'s mother?,Byzantine Empire,3,3,True,True,40138
48e6d06e086f11ebbd62ac1f6bf848b6,"Which film has the director died later, Lost In The Stratosphere or Blind Man'S Eyes?",Blind Man'S Eyes,7,5,False,True,40410
43a0d7cd087d11ebbd6aac1f6bf848b6,"Who was born earlier, Jayme De Almeida or Elmina Shepard Taylor?",Elmina Shepard Taylor,4,4,True,True,37516
11854514087511ebbd67ac1f6bf848b6,"Which film has the director born later, Je Fais Le Mort or Red Roses, Red Lips, Red Wine?",Je Fais Le Mort,7,5,False,True,37974
cd45d99808f211ebbdaaac1f6bf848b6,"Which film was released more recently, Il Marchio Di Kriminal or Nandhi?",Nandhi,4,4,True,True,39004
62a9cd640bb011ebab90acde48001122,"Who is the father-in-law of John Ernest, Duke Of Saxe-Eisenach?","William IV, Landgrave of Hesse-Kassel",3,2,False,False,39319
1dba599508b811ebbd88ac1f6bf848b6,Are Ailes Gilmour and Chris Schwinden of the same nationality?,yes,3,3,True,False,38282
24672c120bde11eba7f7acde48001122,Where was the husband of Virginia Foster Durr born?,Montgomery,3,2,False,False,36893
1c0dd3b00bdc11eba7f7acde48001122,Which country Aleksander Koniecpolski (1620–1659)'s father is from?,Polish-Lithuanian Commonwealth,3,3,True,True,37198
3cfe44540bde11eba7f7acde48001122,What is the place of birth of Bea Ballard's father?,Shanghai,3,3,True,True,39803
2e4804e8086611ebbd5eac1f6bf848b6,"Which film has the director born later, Colour Blossoms or Kai Rabe Gegen Die Vatikankiller?",Kai Rabe Gegen Die Vatikankiller,6,6,True,True,37326
1fa46e26084911ebbd55ac1f6bf848b6,Do both films The Umbrella Coup and The Cow And I have the directors that share the same nationality?,yes,5,5,True,False,40100
4a3e57f708c511ebbd8eac1f6bf848b6,"Who was born first, Jeanne Mandello or Alexander Herrmann?",Alexander Herrmann,4,4,True,True,36734
e1a69e46088911ebbd6eac1f6bf848b6,"Which film has the director died later, Too Tough To Kill or Jhoothi?",Jhoothi,6,5,False,True,39149
2ea72c0c084d11ebbd56ac1f6bf848b6,"Which film has the director born later, House Of Blackmail or Taxi Zum Klo?",Taxi Zum Klo,6,6,True,True,39308
f4c82ea208a411ebbd7dac1f6bf848b6,Do both films: Racing Extinction and Madame Butterfly (1995 Film) have the directors from the same country?,no,6,6,True,True,38314
fec1cc4a087911ebbd67ac1f6bf848b6,"Which film has the director who was born later, Así En El Cielo Como En La Tierra or Buck And The Preacher?",Así En El Cielo Como En La Tierra,6,5,False,True,38475
3bd4278d08fb11ebbdacac1f6bf848b6,"Which magazine was founded first, Racing Toward Diversity or Lo Scolaro?",Lo Scolaro,4,4,True,True,40208
e42d315308f711ebbdaaac1f6bf848b6,"Which film was released earlier, Dreamville Presents: Revenge or One More Time With Feeling?",One More Time With Feeling,4,4,True,True,41303
49774ef8085511ebbd59ac1f6bf848b6,"Which film was released first, Raadha Aur Seeta or The Fate Of The Furious?",Raadha Aur Seeta,4,4,True,True,39182
2dc690ba0bdc11eba7f7acde48001122,What is the place of birth of the performer of song Changed It?,Port of Spain,3,3,True,True,40522
612322280bde11eba7f7acde48001122,Where did the director of film The Power (1984 Film) graduate from?,"University of California, Los Angeles",3,2,False,False,37521
2ec36c440bb011ebab90acde48001122,"Who is the paternal grandfather of Richard Beauchamp, 1St Earl Of Worcester?",Thomas de Beauchamp,3,3,True,True,40074
e3280f82092b11ebbdaeac1f6bf848b6,"Which film was released earlier, Swept From The Sea or Aa Naluguru?",Swept From The Sea,4,4,True,True,37066
f5aba0260bdb11eba7f7acde48001122,"Where did William Louis, Prince Of Anhalt-Harzgerode's father die?",Plötzkau,3,3,True,True,42225
a8f8be800bdb11eba7f7acde48001122,What is the place of birth of Charles Eugène Gabriel De Sombreuil's father?,Ensisheim,3,3,True,True,37411
67326a9408c711ebbd91ac1f6bf848b6,Does Eddie Murray (Rugby League) have the same nationality as Henry Talbot (Photographer)?,yes,3,3,True,True,43158
104c34700bde11eba7f7acde48001122,What nationality is the director of film To Walk With Lions?,Australia,3,3,True,True,38835
60402bf80bde11eba7f7acde48001122,When did Conall Mac Comgaill's father die?,538,3,3,True,True,38124
f5712c9c08a811ebbd7fac1f6bf848b6,"Which film has the director born later, Four For Venice or Gypped In The Penthouse?",Four For Venice,6,4,False,True,41407
010d6cab08c711ebbd91ac1f6bf848b6,"Which film has the director who was born earlier, A Romance Of The Air or How Moscha Came Back?",How Moscha Came Back,6,5,False,True,40179
ec8167b208a011ebbd78ac1f6bf848b6,"Which film has the director born first, La Mazurka Del Barone, Della Santa E Del Fico Fiorone or Safe (2012 Film)?","La Mazurka Del Barone, Della Santa E Del Fico Fiorone",6,5,False,True,40515
adf546880bdb11eba7f7acde48001122,When did Lord George Scott's father die?,5 November 1914,3,3,True,True,41585
812068dd087e11ebbd6bac1f6bf848b6,"Which film has the director who died first, The People Vs. Larry Flynt or Manila In The Claws Of Light?",Manila In The Claws Of Light,6,5,False,True,40560
2536562e0baf11ebab90acde48001122,Who is the mother-in-law of Louise Of Mecklenburg-Güstrow?,Charlotte Amalie of Hesse-Kassel,3,2,False,False,42028
534cb7600bdc11eba7f7acde48001122,Where did the director of film Evil Alien Conquerors graduate from?,"University of California, Los Angeles",3,3,True,True,40289
53f3501408d711ebbd9aac1f6bf848b6,"Which film has the producer died later, A Midnight Romance or The Bedford Incident?",The Bedford Incident,6,4,False,True,40370
ec70a8a208a311ebbd7cac1f6bf848b6,"Who died earlier, Werner Mensching or Karel Zich?",Werner Mensching,4,4,True,True,37909
f4427a300bda11eba7f7acde48001122,Who is the mother of the director of film Citizen Usa: A 50 State Road Trip?,Nancy Pelosi,3,3,True,True,43098
aa7520b80baf11ebab90acde48001122,Who is the father-in-law of Margaretha Van Mechelen?,William the Silent,3,2,False,False,39123
10b8567808c311ebbd8dac1f6bf848b6,Are both George Mattos and Douglas E. Winter from the same country?,yes,3,3,True,False,39540
a246875408d211ebbd96ac1f6bf848b6,"Which film has the director born first, Shah Jahan Regency or Fatma Bacı?",Fatma Bacı,6,5,False,True,39013
3ced5368089311ebbd74ac1f6bf848b6,"Which film has the director died earlier, Johnny-On-The-Spot or Bedtime With Rosie?",Johnny-On-The-Spot,6,5,False,True,37977
30170c900bb011ebab90acde48001122,Who is the paternal grandfather of George Tupou V?,Viliami Tungī Mailefihi,3,3,True,True,36776
913ceb43088211ebbd6dac1f6bf848b6,"Which film has the director who was born first, Piccoli Fuochi or The Nice Guys?",Piccoli Fuochi,6,4,False,True,38920
6a6bc12208a611ebbd7fac1f6bf848b6,"Which film has the director died later, Pacific Rendezvous or Calling Bulldog Drummond?",Pacific Rendezvous,6,5,False,True,41223
076288460bde11eba7f7acde48001122,What is the date of birth of Henry I Of Ziębice's father?,1322,3,3,True,True,41753
92ae94d309bb11ebbdb0ac1f6bf848b6,"Are both mountains, Allqamari and Juch'Uy Llallawa, located in the same country?",yes,3,3,True,False,36809
5cb4d8ae0bb011ebab90acde48001122,"Who is the paternal grandfather of Bernhard Iv, Prince Of Anhalt-Bernburg?","Bernhard II, Prince of Anhalt-Bernburg",3,3,True,True,40898
13fc53700bde11eba7f7acde48001122,What is the place of birth of the director of film The Great Dome Robbery?,British,3,3,True,True,42471
14576a100bdb11eba7f7acde48001122,Where was the husband of Serena Evans born?,"Evesham, Worcestershire",3,2,False,False,38826
b4b59c3d085e11ebbd5cac1f6bf848b6,"Who was born first out of Amable Éno, Dit Deschamps and Wayne Sykes?","Amable Éno, Dit Deschamps",4,4,True,True,37976
923058320bdd11eba7f7acde48001122,Where did Salin Mibaya's father die?,Pyay,3,3,True,True,37236
bd9609880bdb11eba7f7acde48001122,Who is the father of the director of film Battle In Seattle?,Peter Townsend,3,2,False,False,41413
c97a9d3c08c411ebbd8eac1f6bf848b6,"Which university was established first, Universidad Autónoma De La Laguna or Penang Free School?",Penang Free School,4,4,True,True,41251
7032bda20baf11ebab90acde48001122,"Who is Louis Armand I, Prince Of Conti's father?","Armand de Bourbon, Prince of Conti",3,3,True,True,38792
0735d65e08b711ebbd88ac1f6bf848b6,"Which film has the director died later, Modern Husbands or The Fighting Vigilantes?",Modern Husbands,7,6,False,True,39918
b358b348084e11ebbd56ac1f6bf848b6,Are Frederick Elliott Brown and John Yule both from the same country?,yes,4,4,True,False,38935
02b62fce087211ebbd64ac1f6bf848b6,"Which film whose director is younger, Phalitamsha or Gladiators Seven?",Phalitamsha,6,5,False,True,39506
402c6e0008c611ebbd90ac1f6bf848b6,Was Sammy Hagar or Renaud Garcia-Fons born first?,Sammy Hagar,4,4,True,True,38178
90ecd947085e11ebbd5cac1f6bf848b6,"Which film has the director born later, I Sette Dell'Orsa Maggiore or Length Of War?",Length Of War,6,5,False,True,37932
868df7cd08a011ebbd78ac1f6bf848b6,"Who was born later, Lakutis or Jeff Fabry?",Lakutis,4,4,True,True,38964
277abef40bda11eba7f7acde48001122,What is the date of death of Vlatko Vuković's father?,1359,3,3,True,True,35870
b7de2a860bd911eba7f7acde48001122,Who is the spouse of the director of film West Of Shanghai?,Maureen O'Sullivan,3,2,False,False,41500
3c10b1ba0bdb11eba7f7acde48001122,What is the place of birth of Prince Nayef Bin Abdullah's father?,Mecca,4,4,True,True,37743
0518615a0bde11eba7f7acde48001122,What is the date of death of Papianilla (Wife Of Sidonius Apollinaris)'s husband?,489,3,3,True,True,38338
f1e802100bd911eba7f7acde48001122,Where did the composer of film Oru Swakaryam die?,Lakshadweep,3,3,True,True,39541
2b9528860bde11eba7f7acde48001122,Where was the father of Marianus V Of Arborea born?,Sardinia,3,3,True,True,40433
eb3d62d608ad11ebbd83ac1f6bf848b6,"Do both films, The Wild Frontier (Film) and The Sundowners (1960 Film), have the directors who are from the same country?",yes,7,6,False,False,40988
c624d5280bdd11eba7f7acde48001122,What is the place of birth of Gwladys's husband?,Gwynllwg,3,3,True,True,36671
03f08a740bb011ebab90acde48001122,Who is Prince Mired Bin Ra'Ad's paternal grandmother?,Princess Fahrelnissa Zeid,3,3,True,True,40422
755fdd7c08a411ebbd7cac1f6bf848b6,"Which film whose director was born first, Broadway Or Bust or Ballad Of Tara?",Broadway Or Bust,7,5,False,True,39647
f2abc5580bdc11eba7f7acde48001122,What is the place of birth of the composer of film Amarajeevi (1965 Film)?,Karnataka,3,3,True,True,37556
42d8ba2108ec11ebbda7ac1f6bf848b6,"Who is older, Madeleine Robinson or Dušan Poliačik?",Madeleine Robinson,4,4,True,True,38734
b3d425c20bdd11eba7f7acde48001122,"Where was the place of burial of George Tuchet, 1St Earl Of Castlehaven's father?",Betley,3,3,True,True,37694
7d7237ac08a011ebbd78ac1f6bf848b6,"Which film has the director who was born earlier, The Marriage Of Princess Demidoff or The Pocket-Knife?",The Marriage Of Princess Demidoff,6,4,False,True,38658
33f51d7e0bde11eba7f7acde48001122,What nationality is the director of film Blood Street?,Chinese,3,3,True,True,38445
