id,question,gold,n_entities,n_entities_present,all_entities_present,substring_covered,context_chars
2hop__107185_64006,As a result of the black death it is estimated that the population of the country for Bâton à feu was reduced by how much?,30% to 65%,2,2,True,True,46907
2hop__685930_110949,What is the date of birth for the performer of Hits?,11 September 1962,2,0,False,False,42534
2hop__595747_31270,How many miles is Sloan Thomas' birthplace from Nashville?,45,2,2,True,True,41307
3hop2__92991_72083_76291,When did the party who gained control of congress in the midterm elections in 1946 take control of the determiner of rules of the US House and US Senate?,January 2015,3,3,True,True,48548
2hop__13548_13529,When was the person who Messi's goals in Copa del Rey compared to get signed by Barcelona?,June 1982,2,2,True,True,48368
3hop1__145427_106426_157788,What is one railway line in the country the produced The Longest Night in the city where You Wenhui was born?,Yamanote Line loop,3,3,True,True,40944
2hop__29349_92763,What is the enrollment where the first debate between Kerry and Bush took place?,"16,801",2,1,False,False,53816
3hop1__768500_730460_70315,Where did Katrina hit the hardest in the Toussaint performer's birthplace?,the city of New Orleans,3,3,True,True,48477
2hop__123545_47134,Who is the mascot of the university related to Randy Conrads?,Benny Beaver,2,2,True,True,44535
4hop1__473563_309800_355213_203322,Which county shares border with the county having the birth city of the director of Let the Good Times Roll?,Cabarrus County,4,3,False,False,45786
2hop__384238_74735,What song did Paul McCartney write for Sean Lennon's siblings?,``Hey Jude '',2,2,True,True,48872
3hop1__222497_309482_27537,Why did Roncalli leave the place where the composer of Al gran sole carico d'amore worked?,for the conclave in Rome,3,3,True,True,41425
4hop3__312119_132409_146285_35031,"Among the top five largest urban areas in the state where Getting Away with Murder's performer was formed, where does city in which Alexander Golitzen died rank?",third-largest,4,2,False,False,46460
4hop1__391525_49925_13759_736921,Where is the district that the person who wanted to reform and address John Kodwo Amissah's religion preached a sermon on Marian devotion before his death located?,Saxony-Anhalt,4,3,False,False,45838
2hop__144303_483189,What mythology is the city where Eutychides was born in a part of?,Greek mythology,2,2,True,True,39541
2hop__562154_69048,Who is the Chief Judge in the place where DeltaWomen's headquarters in located?,Honorable Justice Abiodun Smith,2,2,True,True,42940
4hop2__9988_158279_70784_61381,When was the region immediately north of the region prevailing with the disgrace of the Near East and the final destination for the export crops established?,1932,4,2,False,False,45593
4hop1__58323_375563_161848_53331,When was the death penalty abolished in the country near the country where the writer of The Book Thief is a citizen of?,1989,4,3,False,True,48874
4hop3__175072_88460_30152_20999,How were the same people who the Somali Muslim Ajuran Empire declared independence from expelled from the natural boundary between Thailand and the country Setthathirath is a citizen of?,The dynasty regrouped and defeated the Portuguese,4,4,True,True,47038
2hop__478978_124498,Who is the father of the performer of Je dis aime?,Louis Chedid,2,2,True,True,39659
2hop__155781_155922,What does the river that Darling Mills Creek turns into flow into?,Sydney Harbour,2,2,True,True,45118
3hop2__855821_223623_162182,In what region of the country where Lam Dong is located is John Phan's birthplace?,South Central Coast,3,2,False,False,36801
2hop__622637_120171,What year did the company that published Starship Command end?,1986,2,1,False,False,44419
2hop__203437_152093,What label was responsible for the performer of Live Life Loud?,Fair Trade Services,2,1,False,False,43101
2hop__20685_712629,Who was the spouse of the British queen?,Philip Mountbatten,2,2,True,True,46819
2hop__35137_22932,Which interpretation of the work of the writer of The Canon of Medicine was taught more in Islamic schools?,al-Razi,2,2,True,True,47750
3hop1__131783_131926_13165,What treaty ceded territory to the US extending west to the body of water by the location of the Minikahda Club?,Treaty of Paris,3,3,True,True,44016
2hop__87589_362941,Where was the founder of the National Women's Party born?,Mount Laurel Township,2,2,True,True,45243
3hop1__79462_91850_685675,What team is the person who hit the first home run at the new stadium where the american league Wildcard game will be played a member of?,New York Yankees,3,3,True,True,42599
3hop2__49541_140712_51068,Who is the actress who played the woman who was the Queen of England in 1890 on the network that produced Monsterpiece Theater?,Jenna - Louise Coleman,3,3,True,True,42142
4hop1__88342_49853_128008_67954,Who was the all-star MVP of the league where the team with the most titles from the event after which they give out the MLB MVP award plays?,Alex Bregman,4,4,True,True,44636
2hop__93230_319887,What institute did the actor playing the voice of John Smith in Pocahontas attend?,National Institute of Dramatic Art,2,1,False,False,43218
2hop__161915_78851,which professional sports team would you not see play a home game in the arena where the last place Cream performed?,Brooklyn Nets NBA,2,2,True,True,44995
2hop__55129_80460,What is the current population in 2017 of the country being the defending champions of champions trophy?,207.77 million people,2,1,False,False,44845
2hop__449673_91104,What is the experimental satellite which was the forerunner to the communication satellite of the operator of the RESOURCESAT-2 called?,ATS - 6 (Applications Technology Satellite - 6),2,2,True,True,47553
2hop__123509_5385,How many people work in the university that is related with Mark F. Green?,"11,900",2,1,False,False,45320
2hop__50432_56873,When did the team that won the 1959 fa cup final beating luton town 2-1 win the fa cup?,1898 and 1959,2,1,False,False,43309
3hop2__88342_93066_90766,When was the last time the team that won the American League East in 2017 and the Dodgers met in the championship event that precedes the MLB MVP award?,1981,3,3,True,True,45648
2hop__67660_81007,Who does the narrator on How I Met Your Mother end up with?,Tracy McConnell,2,2,True,True,47709
3hop1__857241_503371_21711,When was the Palau de la Generalitat constructed in the city where Martin from the region where Erla is located died?,built in the 15th century,3,3,True,True,40257
3hop1__742780_567566_84283,Who owns the record label where the singer of All Right records?,Warner Music Group,3,3,True,True,42376
3hop1__761225_831637_91775,"What does seal stand for in the branch of the U.S. military that operates a list of destroyer classes, as well as containing the rank O-1?","Sea, Air, and Land",3,3,True,True,46101
3hop1__140855_2053_52946,"When is Celebrity Big Brother coming to the network that, along with the original network of Then Came Bronson and ABC, is based in New York?","February 7, 2018",3,3,True,True,47317
2hop__403580_37168,"According to QS World University Rankings, what is the ranking of the place that employed Said Ashour?",551-600,2,2,True,True,46600
2hop__785711_63853,What is the source of the body of water where Augrabies Falls is located?,Thaba Putsoa,2,2,True,True,44874
2hop__159741_161674,What month did the person who retained trust in Longchamp go away to the Holy Land?,October,2,2,True,True,50069
2hop__815205_590407,Where is the headquarters of the organization that the Office of Science Education is a part of?,Bethesda,2,1,False,False,48209
2hop__596188_297986,What administrative territorial entity contains the place where Mycenae House is located?,Royal Borough of Greenwich,2,1,False,True,42380
3hop1__699507_792411_51423,What is the name of the castle in the place where the performer of Dragon Dreams was born?,Casa Loma,3,1,False,False,41571
2hop__445963_6098,Over how many slaves ended up getting emancipated on the birth place of Francis Watson?,800,2,2,True,True,46037
3hop2__92991_27069_76291,When did the party Oklahoma's US Senators come from take control of the body determining the rules of the US House and US Senate?,January 2015,3,3,True,True,48254
2hop__124412_402641,Who is the child of Chiang Hsiao-wen's father?,Chiang Hsiao-wu,2,2,True,True,40055
4hop1__463635_624859_355213_203322,What county shares a border with the county where the birthplace of Tonight You're Mine's performer is located?,Cabarrus County,4,1,False,False,44620
4hop3__131775_29339_508306_70744,"Which has more national championships, university of the state having Fort Hill or university of the state whose primary was won by Edwards besides the state having Ted Wright Stadium?",University of South Carolina,4,4,True,True,42911
3hop1__640171_228453_86925,What is the symbol of the Saints from the city that is the location of Blanton's manufacturer's headquarters called?,fleur - de-lis,3,2,False,False,43512
2hop__421324_97805,Which war did the operator of Finnish coastal defence ship Väinämöinen serve in?,Winter War,2,2,True,True,41917
2hop__67956_463572,What record label does the artist who sang you belong to me belong to?,MGM Records,2,2,True,True,42490
4hop1__152562_5274_458768_33633,When did the explorer reach the city where the headquarters of the only group larger than Vilaiyaadu Mankatha's record label is located?,"August 3, 1769",4,3,False,True,41098
4hop1__131113_59747_211319_557671,Which county shares a border with the county where the most populous city in the state where Washington State Prison can be found is located?,Presque Isle County,4,2,False,False,48713
2hop__35173_17335,When did the person who ended the Archaemenid Empire by conquest in 330 BC die?,323 BC,2,2,True,True,43149
4hop2__161602_474028_88460_20988,For what major conflict is the country on the natural boundary between the country that hosted the tournament and the country where A Don is from known?,one of the world's longest-running ongoing civil wars.,4,2,False,False,50800
2hop__802991_443552,What is the capital of the county where Fort Deposit is located?,Hayneville,2,1,False,False,43807
4hop1__88342_49853_128008_54974,What is the longest home run hit in the league where the team with the most titles from the event after which the MLB MVP is awarded plays?,about 575 feet,4,3,False,True,41806
4hop1__802394_153080_33897_81096,Who won the Indy Car Race in the largest populated city of the state where the performer of Mingus Plays Piano is from?,Mario Andretti,4,4,True,True,44096
2hop__846844_47134,What is the mascot of the school that owns Goss Stadium at Coleman Field?,Benny Beaver,2,2,True,True,40610
3hop1__857_846_7798,What was the overwhelming ethnic majority in the city where the Yongle emperor greeted the person to whom the edict was addressed?,Han nationality,3,3,True,True,45919
3hop1__139862_2053_52946,"When is Celebrity Big Brother coming to the network which, along with ABC and the network which broadcasted Highway to Heaven, is the other major broadcaster based in NY?","February 7, 2018",3,3,True,True,47294
2hop__10017_18974,Who led the military expedition in the province that borders Zhejiang to the south?,Chen Zheng,2,2,True,True,46664
2hop__80860_510545,Who is the spouse of the person who voices Jarvis in the Avengers Age of Ultron?,Jennifer Connelly,2,1,False,False,43045
2hop__448615_127908,What league was the team that Jose Cancela was a member of in?,Major League Soccer,2,1,False,True,41808
2hop__24976_161105,By how many votes did the person the organizers wanted to arrest survive impeachment?,72,2,2,True,True,47386
2hop__552546_70131,Who constituted the free corps in the country that the Free State of Mecklenburg-Schwerin is located in?,consisting largely of World War I veterans,2,2,True,True,42973
4hop1__846600_153080_159767_81096,Who won the Indy car race in the largest city and the capital of the state of origin of the performer of A Modern Jazz Symposium of Music and Poetry?,Mario Andretti,4,4,True,True,42493
3hop1__694534_160088_85460,What is the average salary of a working person of the same nationality as MacGruder and Loud's creator?,"$59,039",3,2,False,False,46384
2hop__778212_22458,"What does the abbreviated name of the organization that includes the Scottish Football Association as a member, stand for?",International Federation of Association Football,2,1,False,True,46762
3hop2__304722_740784_63959,When was the last time Krystian Pearce's sports team beat the winner of the 1894-95 FA Cup?,1 December 2010,3,3,True,True,42812
2hop__543050_245420,Which city shares border with the area having Bella Vista High School?,Citrus Heights,2,1,False,False,41160
2hop__245835_762148,Who is part of the group performing Ask the Fish?,Vince Herman,2,2,True,True,41745
4hop1__752321_153080_33897_81096,Who won the Indy car race in the largest populated city in the state where the Pithecanthropus Erectus performer is from?,Mario Andretti,4,3,False,True,44891
4hop2__9988_729371_70784_61381,"When was the region that lies to the north of what used to be known as the ""Near East"" and the location of Operation Earnest Will established?",1932,4,2,False,False,44935
2hop__83257_19033,Where did the inventor of the Money in the Bank ladder match win in 2008?,Great American Bash,2,2,True,True,44194
2hop__30905_189318,Where did the person who sponsored the resolution to reopen trade with Vietnam along with Kerry go to college?,National War College,2,2,True,True,51080
2hop__33288_157788,What is an example of a railroad line in the country first to invade Manchuria?,Yamanote Line loop,2,2,True,True,43101
3hop1__506062_792411_51423,What is the name of the castle in the place of birth of the performer of When I Was a Boy?,Casa Loma,3,0,False,False,44482
3hop2__668732_223623_162182,In what region of the country where An Phu is located is John Phan's birthplace?,South Central Coast,3,2,False,False,43153
3hop1__568951_567566_84283,Who owns the record label of the Every Turn of the World performer?,Warner Music Group,3,3,True,True,42091
4hop3__238811_88460_30152_20999,New coins by the Somali Muslim Ajuran Empire were a proclamation of independence from a nation. How were the people of that nation expelled from country that borders Thailand and Ban Nampo village's country?,The dynasty regrouped and defeated the Portuguese,4,4,True,True,45204
2hop__249867_557232,Which country is the Desert Forest Golf Club located in?,Maricopa County,2,1,False,False,43596
4hop3__160230_470287_128875_72134,When did the town WLUJ is licensed in become capitol of the state in which a statue of a Latin mother goddess is located?,1839,4,4,True,True,45326
2hop__152052_141308,What company is the label responsible for Don't Let Me Wait Too Long a part of?,Apple Corps,2,1,False,False,45824
4hop2__71753_158985_70784_61381,When was the region immediately north of the region where Israel is located and the site of the most growth in desalination for agricultural use established?,1932,4,2,False,False,43534
4hop1__525129_315334_131926_87157,"What is the direction of flow of the river by the city where the Lots More Blues, Rags and Hollers performer was formed?",rises in northern Minnesota and meanders slowly southwards,4,3,False,True,41513
3hop1__186307_503371_21711,When was the Palau de la Generalitat constructed in the city where Martin from where Jaulin is located died?,built in the 15th century,3,3,True,True,41306
2hop__789565_416401,Who is the child of Empress Dowager Huang's child?,Wang Jipeng,2,2,True,True,40500
2hop__215898_67465,"When did the performer of I Love Life, Thank You release Best Day Ever?","March 11, 2011",2,2,True,True,42046
3hop2__127483_91678_10557,What was the language Auctor comes from during the era of the man crowned first Holy Roman Emperor later known as?,Medieval Latin,3,3,True,True,47597
2hop__543853_124498,Who is the father of the Labo M performer?,Louis Chedid,2,2,True,True,41742
2hop__144317_120065,What year did the city were Hans-Joachim Merker was born end?,1738,2,2,True,True,41873
3hop1__662618_339990_54675,What mountain can you see from Portland in the state where Fishing Creek Confederacy is located?,Tualatin Mountains,3,3,True,True,41476
3hop1__654651_55349_651302,What is the place of birth of who does the voice of stan on the series that Insecurity is part of?,Denver,3,2,False,False,44797
2hop__61714_89309,What was the date that Pam got married in The Office?,"October 8, 2009",2,2,True,True,46337
2hop__159737_27110,During what time span were there findings of habitation in India and the country that withdrew its forces in accordance with the UN resolution of August 1948?,7000–9000 BCE,2,2,True,True,48157
3hop1__617062_127905_48717,Who was the second pick in the 1999 draft of the league Jim Wilson played in?,Josh Beckett,3,3,True,True,46202
2hop__807257_590611,Who is a cast member of the show that contains the character Michael Knight?,Deanna Russo,2,2,True,True,42782
2hop__34594_160249,Between which years was the war with the person who suffered a great amount of losses battling the Roman army?,323–272 BC,2,1,False,False,46132
3hop1__418091_15840_36002,What were Genesis's advantages over the platform that plays Bigfoot?,built on 16-bit architectures and offered improved graphics and sound,3,3,True,True,47084
2hop__685045_19320,What worldwide ranking does the university where Manuel Isaías López was educated hold?,74th,2,2,True,True,43212
2hop__23459_35124,How many books were said to be written by the most influential in Islamic philosophy?,450,2,2,True,True,47390
2hop__72118_83769,Who did the person portraying Batman in the Justice League movie play in Dazed and Confused?,Fred O'Bannion,2,2,True,True,47819
2hop__446324_620302,The author of Elizabeth and After attended which university?,University of Toronto,2,2,True,True,49854
4hop1__9007_698949_157828_162309,When did the country with a co-official language used in the film titled after the city that is the final resting place of Tito first attend the Olympics games?,2016,4,4,True,True,48738
4hop1__277409_49925_13759_736921,"The German priest, who wanted Joseph Strickland's religious denomination to reform, preached a sermon on Marian devotion soon before his death in what German state?",Saxony-Anhalt,4,3,False,False,46280
2hop__847433_11402,"According to the organization that creates census county division, what is the total area in square miles?",17.037 square miles,2,2,True,True,39044
3hop1__312146_720914_27537,Why did Roncali leave the city where the creator of Vanity died?,for the conclave in Rome,3,3,True,True,45919
4hop1__842143_153080_33897_81096,Who won the Indy Car Race in the largest populated city of the state where the performer of Mingus Three is from?,Mario Andretti,4,4,True,True,43001
2hop__23459_35123,What was the lifespan of the most influential figure in Islamic philosophy?,980–1037,2,2,True,True,49092
4hop1__31333_59747_211319_557671,Which county shares a border with the county where the most populous city in the other state that sent Tennessee the most tourists in 2013 is located?,Presque Isle County,4,2,False,False,46059
2hop__354635_174222,What company succeeded the owner of Empire Sports Network?,Time Warner Cable,2,1,False,True,45704
3hop1__418091_15840_36014,What was Nintendo's limit on games per developer per year on the gaming platform with a three letter abbreviation that the game Bigfoot was on?,five,3,3,True,True,47859
2hop__677160_110882,When was the performer of So Nice born?,1 January 1986,2,2,True,True,42418
3hop1__280834_547811_41132,How many times did plague occur in the place where Bajazet's composer was born?,22,3,3,True,True,46276
2hop__83460_456238,This is an instance of who was named commander in chief of texas forces by the new national government of texas National Forest?,United States National Forest,2,2,True,True,44634
2hop__40485_40501,How many refugees emigrated to the European country where Huguenots felt a kinship for emigration?,"75,000 to 100,000",2,2,True,True,48508
4hop1__88342_75218_128008_80286,who has had the most hits in the league that includes the team that has played the most games of the type played just before the league MVP is awarded?,Pete Rose,4,4,True,True,42945
3hop1__743797_443779_52195,"Who is the president of the newly declared independent country, that established the Timor Leste Commission of Truth and Friendship with the country where the Alas is found?",Francisco Guterres,3,3,True,True,43377
2hop__194469_83289,Who is the guy in the One Last Time video by the participant in The Listening Sessions?,Matt Bennett,2,2,True,True,41359
2hop__35566_17873,What happened to Buckingham after the departure of the queen who Martha Ann Ricks presented the famed Liberian coffee tree to?,"palace was seldom used, even neglected",2,2,True,True,45956
2hop__132929_120537,When was the company that makes Skyflash abolished?,30 November 1999,2,2,True,True,44240
4hop1__370129_621192_10659_59955,"What country is between Lithuania and the country many expelled French Jews relocated to, along with the country of citizenship of Marie Antoinette's mother?",Kaliningrad Oblast,4,4,True,True,41851
2hop__766973_770570,What county is Erik Hort's birthplace a part of?,Rockland County,2,1,False,False,40490
3hop2__89854_38738_76291,When did the party that holds the majority in the House of Representatives take control of the branch that gives regulators discretion to prohibit proprietary trades?,January 2015,3,2,False,False,46570
4hop1__788226_32392_823060_610794,The capital of the state where Mary Boykin Chesnut lived borders a city within which county?,Richland County,4,2,False,False,43132
2hop__683835_709167,What award did the author of The Red Tree receive?,Academy Award for Best Animated Short Film,2,1,False,False,44352
2hop__24441_36630,What countries found their economic growth in the period young boys were employed in the glass making industries?,United Kingdom and Prussia,2,1,False,True,46468
2hop__29893_29898,Which affiliate left the company that owns and operates most of the CBC television stations due to an agreement with CHBC?,CFJC-TV in Kamloops,2,2,True,True,45420
3hop1__161433_33952_34099,How long are the council terms in the second largest city in the US state focused by the cross-border transactions committee of the Department of Real Estate?,four-year,3,3,True,True,45093
2hop__38229_84500,What does the name of the topic that Eisenhower didn't discuss during the campaign stand for?,North Atlantic Treaty Organization,2,1,False,True,48679
3hop1__92991_78276_68042,When did the majority party in the body which determines the rules of the US House and US Senate gain control of the House?,the 2010 election,3,3,True,True,51016
2hop__83405_158262,When did the president of the Confederate States of America end his fight in the Mexican-American war?,1848,2,2,True,True,51292
2hop__121145_561444,Who did the creator of Derech Mitzvosecha follow?,Dovber Schneuri,2,2,True,True,43624
3hop1__617062_127905_92225,When is the opening day of the season of the league that Jim Wilson's team plays for?,"March 29, 2018",3,3,True,True,46859
3hop1__726561_132457_51423,What is the name of the castle in the city where the performers of Born A Lion was formed?,Casa Loma,3,2,False,False,41655
3hop1__389069_132457_51423,What is the name of the castle in the city where the performer of Sleep is the Enemy was formed?,Casa Loma,3,1,False,False,41601
2hop__71294_494136,Who is the spouse of the actor who plays the father on I Can Only Imagine?,Meg Ryan,2,1,False,False,40822
2hop__132954_533882,What company was formed after a merger of the company that built ASM-N-5 Gorgon V?,Martin Marietta,2,2,True,True,46254
2hop__94629_1110,In what year was Twilight Princess from the game series on which The Legend of Neil was based originally planned for release?,2005,2,2,True,True,45817
2hop__76314_177869,Who was the spouse of a leading speaker against slavery and publisher of an antislavery newspaper?,Helen Pitts Douglass,2,2,True,True,43228
2hop__810411_159673,"What other film is the cast member of Now You See Him, Now You Don't a character for?",The Hateful Eight,2,1,False,False,46580
2hop__632234_122868,Where did the author of The National Dream go to university?,University of British Columbia,2,1,False,False,47258
2hop__219456_87295,What character in Princess Diaries does the actress play who was also a cast member in On Golden Pond?,Queen dowager Clarisse Renaldi,2,2,True,True,46130
2hop__128342_375952,In which county is the city of KABG located?,Santa Barbara County,2,1,False,False,40496
2hop__632161_643449,Who is the child of the cast member of Ice Bound: A Woman's Survival at the South Pole?,Eva Amurri,2,1,False,False,46712
3hop1__337705_132457_47686,Where do Greyhound buses leave from in the city where the band that recorded the album Never Too Loud formed?,Toronto Coach Terminal,3,3,True,True,43266
2hop__50910_177869,Who married the publisher of abolitionist newspaper The North Star?,Helen Pitts Douglass,2,2,True,True,43285
4hop1__833841_378185_282674_759393,What is the seat of the county sharing a border with the county in which Amy McKenzie was born?,Green Bay,4,4,True,True,48142
2hop__215896_460425,What is the location of formation of the film company distributing The Boss?,Fort Lee,2,1,False,False,42427
2hop__6827_49664,What was the original name of the bank that bought FleetBoston Financial?,Bank of Italy,2,2,True,True,46387
2hop__157602_21567,"In the 14th century, who introduced a system of musical notation used in the area where 3% of Turkey is located?",John Kukuzelis,2,2,True,True,48039
2hop__20536_96912,Who gives out the award named after the person who argued that colonies were redundant?,University of Cambridge,2,2,True,True,45683
4hop3__531933_836463_161616_77103,When did the city where Souvenir's performer was born become the capitol of the state Knowles was from?,1839,4,3,False,True,48599
2hop__488811_30078,What military overran much of Erich Zakowski's place of birth?,Russian troops,2,1,False,False,44705
3hop2__132957_76377_40768,"When did Nissan, the Acura Legend maker and the top selling car brand open US assembly plants?",1981,3,3,True,True,44663
2hop__25788_25839,What is the maximum load drawn by the device that was designed to standardize connection of computer peripherals?,five unit loads,2,2,True,True,47351
4hop2__9988_158985_70784_79935,"When was the kingdom lying immediately to the north of the region prevailing with ""Near East"" disgrace and the region having the most growth in desalination for agricultural use created?",1930,4,4,True,True,46117
3hop1__145411_443779_52195,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Sumardi was born?,Francisco Guterres,3,3,True,True,43319
2hop__30384_30351,Who did Hay work for after being hired by his other notable influence regarding resource distribution other than Max Weber?,the Austrian government,2,2,True,True,49021
4hop3__601548_836463_161616_77103,When did the birthplace of the Live and Beyond performer become the capitol of the state Knowles was from?,1839,4,4,True,True,46853
3hop1__144678_443779_52195,The Commission of Truth and Friendship established governments for Bustami's birth country and a second country that had who as president after declaring independence?,Francisco Guterres,3,2,False,False,51624
4hop1__342858_131850_33952_34099,How long are the city council terms in the second largest city in the state where Yuma is located?,four-year,4,4,True,True,43306
2hop__168816_144857,In what city was the author of Elephant born?,Clatskanie,2,2,True,True,41562
3hop2__326964_7707_7713,How long had the city considered the nominal capitol of the Republic of China been the capitol city of Yaxing Coach's headquarters location?,about 400 years,3,3,True,True,42731
4hop3__630723_88460_30152_20999,How were people from whom new coins were a proclamation of independence by the Somali Muslim Ajuran Empire expelled from the natural boundary between Thailand and Phommathat's country of citizenship?,The dynasty regrouped and defeated the Portuguese,4,4,True,True,46678
2hop__6827_79845,How many atms does the bank that bought FleetBoston Financial has are there?,"15,900",2,2,True,True,45895
2hop__50936_90973,Who did the original voice of the character that Mila Kunis plays in Family Guy?,Lacey Chabert,2,2,True,True,41874
2hop__157498_127908,What league does the team that uses Dick's Sporting Goods Park play for?,Major League Soccer,2,2,True,True,42805
2hop__82910_75184,Who played the girlfriend of Alex P. Keaton's actor on Family Ties in Back to the Future?,Claudia Wells,2,2,True,True,43031
2hop__107905_110222,When is the date of birth of the creator of A Burial at Ornans?,10 June 1819,2,1,False,False,41595
2hop__846921_160249,What years was Aeacides of Epirus's child at war?,323–272 BC,2,2,True,True,41386
4hop3__507819_88460_30152_20999,How were the same people who the Somali Muslim Ajuran Empire declared independence from expelled from the natural boundary between Thailand and the country where Route 3 is found?,The dynasty regrouped and defeated the Portuguese,4,4,True,True,47064
2hop__66843_494136,Who is the spouse of the actor portraying Jerry Lee Lewis in Great Balls of Fire?,Meg Ryan,2,1,False,False,41180
2hop__860241_766393,What award was received by the person who authored Missing Person?,Nobel Prize in Literature,2,1,False,True,42794
2hop__622308_61845,Who has played for West Ham Ajax and the team from the city where Malcolm Graham died?,Mido,2,2,True,True,41960
2hop__460091_405771,What taxa is Ommatidae part of?,Coleoptera,2,2,True,True,42838
2hop__359312_18803,MV Miralda's owner announced it was in the process of doing what in April 2010?,trying to find a potential buyer for all of its operations in Finland,2,1,False,True,42928
3hop1__635099_131926_87157,What is the direction of flow of the body of water by the city where Write This Down was formed?,rises in northern Minnesota and meanders slowly southwards,3,2,False,True,42409
2hop__655505_110949,What is the Till dom ensamma performer's birth date?,11 September 1962,2,2,True,True,40003
2hop__83800_747874,Who's the sibling of the player who won the men's wimbledon championship 2016?,Jamie Murray,2,2,True,True,44446
2hop__268084_78303,"What was the name of the star of Forced Vengeance in Walter, Texas Ranger?",Cordell Walker,2,2,True,True,42487
2hop__7855_7794,What is the population in 2010 of they city popular with tourists?,8.005 million,2,2,True,True,40705
4hop3__474028_88460_30152_20999,How were people from whom new coins were a proclamation of independence by the Somali Muslim Ajuran Empire expelled from the natural boundary between Thailand and A Don's country?,The dynasty regrouped and defeated the Portuguese,4,4,True,True,46777
3hop1__28527_42197_18397,Where did the arguer that the country in control of Estonia before the Germans had become an imperialist power declare he would intervene in the Korean conflict?,the Politburo,3,3,True,True,45462
3hop2__36852_613770_7713,How long had the city where Qing lost in 1853 been the capital of the administrative territorial entity Guangling District is located?,about 400 years,3,3,True,True,47303
2hop__705035_152093,What label is responsible for the performer of Crazy Love?,Fair Trade Services,2,1,False,False,42225
3hop1__23444_160713_77246,In the Arabic dictionary what is the meaning of the word that also refers to the majority religion in India when the country containing the Neolithic graveyards was created?,the country of India,3,3,True,True,45228
3hop1__243276_42197_18397,Where did the arguer that Norair Sisakian's country of citizenship had itself become an imperialist power declare he would intervene in the Korean conflict?,the Politburo,3,3,True,True,48431
2hop__763380_74735,What song did Paul McCartney write for the person who performed Too Late for Goodbyes?,``Hey Jude '',2,2,True,True,48342
3hop1__365934_87694_124169,What date did the Governor of the city where the basilica named after the same saint as the one that Mantua Cathedral is dedicated to end?,1952,3,3,True,True,45609
3hop1__278222_42197_18397,"Where did the leader who argued that the country of citizenship of Vladimir Lefebvre had become imperialist, declare that he would intervene in the Korean conflict?",the Politburo,3,3,True,True,49247
2hop__581084_828685,"Who employs the author of ""Ravenswood: The Steelworkers' Victory and the Revival of American Labor""?",Cornell University,2,2,True,True,46640
2hop__108158_83769,"Who was played by the creator of Push, Nevada in Dazed and Confused?",Fred O'Bannion,2,2,True,True,44817
2hop__398344_54166,Who many players can play in the game based on the show that Steven the Sword Fighter is part of?,seven,2,2,True,True,43427
4hop1__88342_75218_128008_80487,When is the all-star game of the league whose member played in the most championship series which proceed the MVP award?,"July 11, 2017",4,4,True,True,43250
2hop__71755_463572,What is the record label for the singer who originally sang You Belong To Me.,MGM Records,2,2,True,True,41895
4hop1__131820_59747_211319_557671,Which county shares a border with the county where the most populous city in the state where WEKL operates is located?,Presque Isle County,4,2,False,False,42720
2hop__72686_83769,Who did the actor who played Batman in the new Justice League play in Dazed and Confused?,Fred O'Bannion,2,2,True,True,46373
3hop1__305282_282081_73772,When was the start of the battle of the birthplace of the performer of III?,"December 14, 1814",3,0,False,False,42833
3hop1__140994_2053_5289,"What UK label was bought by the company which, along with ABC and the network which broadcasted Hello, Larry, is the other major broadcaster based in NY?",Oriole Records.,3,3,True,True,43972
2hop__153573_45901,Who did the original voice for the character whose series Mickey's safari in Letterland is from?,Walt Disney,2,2,True,True,44130
4hop1__749363_49925_13759_736921,In what state is the district where the man who wanted to reform the religion practiced by Innocenzo Ferrieri preached a sermon on Marian devotion?,Saxony-Anhalt,4,3,False,False,47407
2hop__136214_483189,The person whom Sikyona is named after is part of what?,Greek mythology,2,2,True,True,41420
3hop1__73796_87694_64412,When did the location of the basilica named after the apostle crucified upside down become its own country?,11 February 1929,3,3,True,True,42234
4hop1__39871_314549_131976_90181,What is the deepest part of the ocean by the state where Main Street Station is located?,Milwaukee Deep,4,2,False,True,45864
2hop__575797_91104,What is the experimental satellite that was the forerunner to communication satellite of the operator of INSAT-4CR called?,ATS - 6 (Applications Technology Satellite - 6),2,2,True,True,46042
3hop1__850160_15840_36002,What were the Genesis's advantage over the platform of Pictionary?,built on 16-bit architectures and offered improved graphics and sound,3,3,True,True,46362
4hop1__131632_32392_823060_610794,What county contains the city with a radio station that broadcasts to the capital city of the state where the Peace center is located?,Richland County,4,3,False,False,41024
2hop__814408_155922,Into what does the river for which Toongabbie Creek serves as the mouth flow?,Sydney Harbour,2,2,True,True,45255
2hop__57638_72467,What team picked the highest point average holder in NBA history in the NBA draft?,Seattle SuperSonics,2,2,True,True,44034
4hop3__746868_88460_30152_20999,How were people from whom new coins were a proclamation of independence by the Somali Muslim Ajuran Empire expelled from the natural boundary between Thailand and Muang Kasi's country?,The dynasty regrouped and defeated the Portuguese,4,4,True,True,46489
2hop__497191_129669,In which district was Alhandra born?,Lisbon District,2,1,False,True,45410
3hop1__21282_692112_236857,In what country is women's football played in the country where the German chancellor criticized by The Sun held citizenship?,GDR,3,3,True,True,49951
